uuid,Void/Retire,Fully specified name:en,Short name:en,Fully specified name:fr,Short name:fr,Description:en,Data class,Data type,Answers,Members,id,Mappings|SAME-AS|PIH,Mappings|NARROWER-THAN|PIH,Mappings|SAME-AS|CBS,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|NARROWER-THAN|Rwanda HMIS Report 2012 01 20,Mappings|NARROWER-THAN|RWCS,Mappings|SAME-AS|RxNORM,Mappings|NARROWER-THAN|RxNORM,Mappings|SAME-AS|SNOMED CT,Mappings|NARROWER-THAN|SNOMED CT,Mappings|SAME-AS|ICPC-2,Mappings|NARROWER-THAN|LOINC,Mappings|SAME-AS|ICD-10,Mappings|NARROWER-THAN|ICD-10,Mappings|BROADER-THAN|ICD-10,Absolute high,Critical high,Normal high,Absolute low,Normal low,Units,Allow decimals,Complex data handler
a8b61cb0-db9c-4df0-b715-8549f4cc43d1,,Rouleau de gaze hydrophile 90 cm X 100 m - unité 17 fils,,Rouleau de gaze hydrophile 90 cm X 100 m - unité 17 fils,,Rouleau de gaze hydrophile 90 cm X 100 m - unité 17 fils,Misc,Text,,,7502.0,,,,,,,,,,,,,,,,,,,,,,,,
162394AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Routes of administration,,,,,ConvSet,Coded,ORAL;INTRAVENOUS;SUBCUTNEOUS;INTRAVAGINAL;INTRARECTAL;SPRAY;EXTERNAL APPLICATION;Intramuscular;Intradermal;Local-Tropical;Inharation;Sublingal,ORAL;INTRAVENOUS;SUBCUTNEOUS;INTRAVAGINAL;INTRARECTAL;SPRAY;EXTERNAL APPLICATION;Intramuscular;Intradermal;Local-Tropical;Inharation;Sublingal;Intrathecal,111387.0,,,,,,,,,,,,,,,,,,,,,,,,
51b7bb0d-9125-4df1-a4ff-51b1e61a3933,,Routine v2,,Routine,,Routine,Misc,Text,,,8516.0,,,,,,,8516.0,,,,,,,,,,,,,,,,,
87b6fa3b-6044-4647-86f2-e2c370c700a3,,Ruban pour autoclaves et poupinel,,Ruban pour autoclaves et poupinel,,,Misc,Text,,,7656.0,,,,,,,,,,,,,,,,,,,,,,,,
da3fc45e-df6d-4be3-ae51-59ef560e99a0,,Rubber polishing brushes,,Rubber polishing brushes,,Rubber polishing brushes,Misc,Text,,,11127.0,,,,,,,,,,,,,,,,,,,,,,,,
88e43ae1-b79b-4f64-978c-e00f01cc6a8e,,Rubella,,,,"An acute, usually benign, infectious disease caused by the RUBELLA VIRUS and most often affecting children and nonimmune young adults, in which the virus enters the respiratory tract via droplet nuclei and spreads to the lymphatic system. (From Dorland, 27th edition)",Diagnosis,Text,,,12583.0,,,,,,,,,,,36653000.0,A74,,,B06;B06.9,,,,,,,,,
a3197c90-a3eb-4f60-9a11-a9778a1ac554,,Rubella with neurological complications,,,,,Diagnosis,Text,,,12581.0,,,,,,,,,,,,,,,B06.0,,,,,,,,,
9b88ca12-f202-426b-ace7-26f213166ce8,,Rubella with other complications,,,,,Diagnosis,Text,,,12584.0,,,,,,,,,,,,,,,B06.8,,,,,,,,,
c6fd1657-327a-4b21-9646-dd54eab4f271,,Ruharambuga Police Station,,Ruharambuga Police Station,,Ruharambuga Police Station,Misc,Text,,,9727.0,,,,,,,,,,,,,,,,,,,,,,,,
c92bc63e-0b7f-4a1c-8f6e-d6f0c58a1636,,Ruhashya Police Station,,Ruhashya Police Station,,Ruhashya Police Station,Misc,Text,,,9695.0,,,,,,,,,,,,,,,,,,,,,,,,
c5bce7bf-a925-4db5-ba4a-62327a3314df,,Ruhuha Police Station,,Ruhuha Police Station,,Ruhuha Police Station,Misc,Text,,,9674.0,,,,,,,,,,,,,,,,,,,,,,,,
9344292f-40a0-487c-8c0c-33a5bd6132ad,,Rukara Police Station,,Rukara Police Station,,Rukara Police Station,Misc,Text,,,9703.0,,,,,,,,,,,,,,,,,,,,,,,,
d9c92270-44a1-4498-8a49-84d04f59cd48,,Ruli Hospital,,,,District hospital in Gakenke,Misc,Text,,,6600.0,,6600;Ruli Hospital,,,,,,,,,,,,,,,,,,,,,,
8e32e1c9-a570-494d-a338-3149a865ab00,,Ruli Police Station,,Ruli Police Station,,Ruli Police Station,Misc,Text,,,9679.0,,,,,,,,,,,,,,,,,,,,,,,,
d8f7161e-effc-4ad7-907e-8aa8e1273bbe,,Runda Police Station,,Runda Police Station,,Runda Police Station,Misc,Text,,,9697.0,,,,,,,,,,,,,,,,,,,,,,,,
b44d7053-8fd7-4bb2-bf8c-f869c399d0e0,,Rupture Of Uterus,,Rupture utérine (fr),,,Diagnosis,Text,,,106700.0,,,,,,8.A.10,,,,,,,,,S37.6,,,,,,,,,
1bed34fb-17f5-4c22-9209-c843474cdaff,,Ruptured spleen,,,,Ruptured spleen,Diagnosis,Text,,,8243.0,,,,,,,,,,,,,,,,,,,,,,,,
22d0f06a-7df2-4059-9a43-f56f727de0f2,,Ruptured uterus,,,,Ruptured uterus,Misc,Text,,,110768.0,,,,,,,,,,,,,,,,,,,,,,,,
0f340720-aad9-4c40-a796-e47c2743bd93,,Rusarabuye Police Station,,Rusarabuye Police Station,,Rusarabuye Police Station,Misc,Text,,,9677.0,,,,,,,,,,,,,,,,,,,,,,,,
92669121-115a-40f9-8d94-7e1898848068,,Rush,,,,Rush,State,Text,,,8398.0,,,,,,,,,,,,,,,,,,,,,,,,
f0d84568-faa0-405e-8f72-53d00f8d1960,,Rush pin,,Rush pin,,Rush pin,ConvSet,Text,,,11373.0,,,,,,,,,,,,,,,,,,,,,,,,
5b73cdc3-893a-49dc-8d1d-1814dcb45dd3,,Rushaki Police Station,,Rushaki Police Station,,Rushaki Police Station,Misc,Text,,,9690.0,,,,,,,,,,,,,,,,,,,,,,,,
0529a2be-febd-4ca8-894d-7b6ae096e85d,,Rushashi Police Station,,Rushashi Police Station,,Rushashi Police Station,Misc,Text,,,9681.0,,,,,,,,,,,,,,,,,,,,,,,,
a6d73258-252d-45b3-8f10-10a962f173f2,,Rusororo Police Station,,Rusororo Police Station,,Rusororo Police Station,Misc,Text,,,9684.0,,,,,,,,,,,,,,,,,,,,,,,,
12ad8530-0686-4559-be53-748de74caab2,,Rutongo Hospital,,,,District hospital in Rulindo,Misc,Text,,,6622.0,,6622;Rutongo Hospital,,,,,,,,,,,,,,,,,,,,,,
64c07e1d-19a8-4120-98f1-c20df910ba95,,Rwamiko Police Station,,Rwamiko Police Station,,Rwamiko Police Station,Misc,Text,,,9688.0,,,,,,,,,,,,,,,,,,,,,,,,
a50d36a5-3142-42f2-a051-cf7b3480063f,,Rwandese by Nationality,,,,Rwandese by Nationality,Question,Boolean,,,105499.0,,,,,,,,,,,,,,,,,,,,,,,,
eca2a96f-4876-4264-9f92-52c988368173,,"Réactif anti-e, anti-C, anti-E",,"Réactif anti-e, anti-C, anti-E",,,Misc,Text,,,7760.0,,,,,,,,,,,,,,,,,,,,,,,,
4a6f7420-529c-4162-9e2c-d86fc6b88a5e,,Réactif pour taux de fibrinogène,,Réactif pour taux de fibrinogène,,,Misc,Text,,,7895.0,,,,,,,,,,,,,,,,,,,,,,,,
78644b49-492d-4037-ba51-3a67e4731533,,Réactif pour temps de céphaline active,,Réactif pour temps de céphaline active,,,Misc,Text,,,7894.0,,,,,,,,,,,,,,,,,,,,,,,,
28bbe797-d9e5-4cdd-a27e-77bb93800412,,Réactif pour temps de prothrombine,,Réactif pour temps de prothrombine,,,Misc,Text,,,7893.0,,,,,,,,,,,,,,,,,,,,,,,,
89cdaebf-37d2-4de2-80d1-ee8734a9f7ce,,"Réactifs Anti-K, anti-Fy anti-Jk",,"Réactifs Anti-K, anti-Fy anti-Jk",,,Misc,Text,,,7761.0,,,,,,,,,,,,,,,,,,,,,,,,
42d251b2-3449-46bb-a7e1-08e6ae2ad121,,Réactifs anti-Humain,,Réactifs anti-Humain,,,Misc,Text,,,7757.0,,,,,,,,,,,,,,,,,,,,,,,,
bb69f69f-4441-419e-b7c0-8ca19dcae66c,,"Réactifs de groupage: anti-A, anti-B, anti-AB  ( Monoclonal ou Polyclonal)",,"Réactifs de groupage: anti-A, anti-B, anti-AB  ( Monoclonal ou Polyclonal)",,,Misc,Text,,,7753.0,,,,,,,,,,,,,,,,,,,,,,,,
417be26e-497d-4fb9-8ff7-8d23343410e5,,Réactifs de groupage: anti-D ou anti-Rh1 ou  anti-Rh0( polyclonal),,Réactifs de groupage: anti-D ou anti-Rh1 ou  anti-Rh0( polyclonal),,,Misc,Text,,,7755.0,,,,,,,,,,,,,,,,,,,,,,,,
dbbb2fd4-a66e-4d5f-9119-62fa75924127,,Réactifs pour compteur de cellules,,Réactifs pour compteur de cellules,,,Misc,Text,,,7784.0,,,,,,,,,,,,,,,,,,,,,,,,
86b86459-d43b-4b9f-94e2-136b409de4a7,,Réactifs pour hémostase,,Réactifs pour hémostase,,,Misc,Text,,,7772.0,,,,,,,,,,,,,,,,,,,,,,,,
48dd0e48-b133-4e98-a235-790b5f463abc,,Réactifs pour le dosage de la charge virale,,Réactifs pour le dosage de la charge virale,,,Misc,Text,,,7654.0,,,,,,,,,,,,,,,,,,,,,,,,
36735f44-1dde-4820-a105-9a6c99291091,,Réactifs pour le dosage des CD4/CD8,,Réactifs pour le dosage des CD4/CD8,,,Misc,Text,,,7651.0,,,,,,,,,,,,,,,,,,,,,,,,
53793e93-aa98-4556-a2c2-22c38cc49d0b,,Réactifs pour le groupage sanguin,,Réactifs pour le groupage sanguin,,Réactifs pour le groupage sanguin,Misc,Text,,,11100.0,,,,,,,,,,,,,,,,,,,,,,,,
5e6c2e1d-fcba-4055-b96f-fcc79616852e,,Réactifs pour le typage HLA,,Réactifs pour le typage HLA,,,Misc,Text,,,7768.0,,,,,,,,,,,,,,,,,,,,,,,,
1cd5ed4b-440b-4667-abcf-95801af005ac,,Réactifs pour recherche de sang occulte,,Réactifs pour recherche de sang occulte,,,Misc,Text,,,7885.0,,,,,,,,,,,,,,,,,,,,,,,,
23c897a5-0975-4623-8527-156d675b004a,,Réactifs pour étalons pour ionogramme,,Réactifs pour étalons pour ionogramme,,,Misc,Text,,,7892.0,,,,,,,,,,,,,,,,,,,,,,,,
83a362fc-892b-4aa4-934b-a9e3cd498cdb,,Réactifs sérologiques de la toxoplasmose,,Réactifs sérologiques de la toxoplasmose,,,Misc,Text,,,7649.0,,,,,,,,,,,,,,,,,,,,,,,,
6f9cf18f-fbc8-4596-9d19-7b509e24624a,,Réactifs sérologiques des hépatites,,Réactifs sérologiques des hépatites,,,Misc,Text,,,7647.0,,,,,,,,,,,,,,,,,,,,,,,,
b22aacd3-ff16-8213-6fba-8ac3ad41aba5,,Réduct. Malaire,,,,Réduct. Malaire,Misc,Numeric,,,158973.0,,,,,,,,,,,,,,,,,,,,,,,,
f8431089-37c2-b68e-3224-8fcd75990709,,Réduct. OPN,,,,Réduct. OPN,Misc,Numeric,,,158971.0,,,,,,,,,,,,,,,,,,,,,,,,
63bee977-9564-2697-a0e2-f9b2194dc86b,,Réduction de la différence de nez,,,,Réduction de la différence de nez,Misc,Numeric,,,158982.0,,,,,,,,,,,,,,,,,,,,,,,,
297ab7d5-537c-43ab-808f-2020cbf520af,,Réhydratation orale,,,,Réhydratation orale,Consumable,Text,,,8611.0,,,,,,,,,,,,,,,,,,,,,,,,
c5e0fdd3-74ac-409f-996b-d30c8e87b197,,Réimplantation chirurgicale,,Réimplantation chirurgicale,,Réimplantation chirurgicale,Misc,Text,,,11371.0,,,,,,,,,,,,,,,,,,,,,,,,
68b4c87d-e094-4d45-be7b-1410076d4e2f,,Réparation d'une perforation oesophagienne,,Réparation d'une perforation oesophagienne,,Réparation d'une perforation oesophagienne,Misc,Text,,,11240.0,,,,,,,,,,,,,,,,,,,,,,,,
117cf3be-9d37-4a34-84f1-808f00424557,,Réparation d'une rupture d'une œsophagie,,Réparation d'une rupture d'une œsophagie,,Réparation d'une rupture d'une œsophagie,Misc,Text,,,11258.0,,,,,,,,,,,,,,,,,,,,,,,,
2ff49b69-9685-41a8-1ec5-ca2a881b1418,,Résection d'un fragment osseux obstruant le conduit auditif externe (réduction) en cas de traumatisme,,,,Résection d'un fragment osseux obstruant le conduit auditif externe (réduction) en cas de traumatisme,Misc,Numeric,,,159001.0,,,,,,,,,,,,,,,,,,,,,,,,
7e444bdd-f2ad-4954-ae98-c69e65b8b463,,Résection et anastomose d'une lésion caustique de l'œsophage,,Résection et anastomose d'une lésion caustique de l'œsophage,,Résection et anastomose d'une lésion caustique de l'œsophage,Misc,Text,,,11241.0,,,,,,,,,,,,,,,,,,,,,,,,
900f15ab-2207-40a2-8dd8-9cd13d3489e0,,Réservés à certains groupes de sujets et matériels,,Réservés à certains groupes de sujets et matériels,,Réservés à certains groupes de sujets et matériels,Consumable,Text,,Vaccin antiméningococcique;Vaccin antirabique inactivé;OPV ;Antipneumocoquesl (PCV-7);T.T(antitetanique);BCG AD syringes;AD Syringes;Reconstitution Syringes;Safety boxes,9599.0,,,,,,,,,,,,,,,,,,,,,,,,
469a9d11-9fa3-49e4-812b-07a11543748f,,Révélateur manuel,,Révélateur manuel,,Révélateur manuel,Misc,Text,,,7491.0,,,,,,,,,,,,,,,,,,,,,,,,
805d4bfb-e92f-486a-950f-c751065f2917,,Révélateur pour machine automatique,,Révélateur pour machine automatique,,Révélateur pour machine automatique,Misc,Text,,,7493.0,,,,,,,,,,,,,,,,,,,,,,,,
2f05fe2f-9c37-4ec9-9369-ee1b07c75be2,,S0 PROGNOSIS FOR KS,S0,,,No history of opportunistic infections and/or thrush. absence of 'B' symptoms.  Performance status: Karnofsky score >=70,Finding,Text,,,3619.0,,3619;S0 PROGNOSIS FOR KS,,,,,,,,,,,,,,,,,,,,,,
5eac612a-6ade-4741-a161-a98f23b71f71,,S1 AND S2 NORMAL,,,,No heart murmurs or irregularities discovered between s1 and s2 beats.,Finding,Text,,,3487.0,,3487;S1 AND S2 NORMAL,,,,,,,,,,,,,,,,,,,,,,
3cea301c-26fe-102b-80cb-0017a47871b2,,S1 INCREASED,,,,Increased volume of the S1 heart sound on auscultation,Finding,Text,,,5185.0,,5185;S1 INCREASED,,,,,,,,,,,,,,,,,,,,,,
365d95e1-b818-4bb2-818a-8e8c3b75310e,,S1 PROGNOSIS FOR KS,,,,"History of opportunistic infections and/or thrush. presence of 'B' symptoms.  Performance status: Karnofsky score <70.  Other HIV-related illness (e.g. neurological disease, lymphoma)",Finding,Text,,,3620.0,,3620;S1 PROGNOSIS FOR KS,,,,,,,,,,,,,,,,,,,,,,
3cea37ce-26fe-102b-80cb-0017a47871b2,,S2 FIXED SPLIT,,,,Auscultative cardiac finding when S2 splits throughout respiration.  Often consistent with right heart failure and atrial septal defects.,Finding,Text,,,5190.0,,5190;S2 FIXED SPLIT,,,,,,,,,,,,,,,,,,,,,,
3cea3332-26fe-102b-80cb-0017a47871b2,,S2 PARADOXICAL SPLIT,,,,Auscultative cardiac finding when S2 splits with expiration.  Often consistent with left bundle branch block.,Finding,Text,,,5187.0,,5187;S2 PARADOXICAL SPLIT,,,,,,,,,,,,,,,,,,,,,,
3cd1cbda-26fe-102b-80cb-0017a47871b2,,S3 GALLOP,,,,Third heart sound (gallop rhythm).,Finding,Text,,,550.0,,550;S3 GALLOP,,,,,,,,,,,,,,,,,,,,,,
f06846fb-15cc-4d02-b144-ab01e3d86068,,S4 GALLOP,,,,The fourth heart sound occurs during the second phase of ventricular filling: when the atriums contract just before S1,Symptom/Finding,Text,,,3366.0,,3366;S4 GALLOP,,,,,,,,,,,,,,,,,,,,,,
e410fb91-60b5-4dcd-8439-44277eca5510,,SACHET,,,,A small sealed bag which contains medication,Misc,Text,,,4023.0,,4023;SACHET,,,,,,,,,,,,,,,,,,,,,,
089a6dfb-0a7f-4b5c-85f2-95a4bfc7303b,,SACRUM COCCYX,,,,,Question,Boolean,,,12636.0,,,,,,,,,,,,,,,,,,,,,,,,
3cd9fb66-26fe-102b-80cb-0017a47871b2,,SAINT-MARC,,SAINT-MARK,,Clinic site ain Haiti,Misc,Text,,,1387.0,,1387;SAINT-MARC,,,,,,,,,,,,,,,,,,,,,,
3cd4470c-26fe-102b-80cb-0017a47871b2,,SALBUTAMOL,,,,Beta2-adrenergic agonist used for asthma or reactive airways.,Drug,Text,,,798.0,,798;SALBUTAMOL,,,,,,,,,,,,,,,,,,,,,,
65a600b8-3725-4aa7-a3b3-a96bf7b23854,,SALBUTAMOL USE,Salbutamol Use,,,,Question,Coded,LESS OR EQUAL TO TWO DAYS PER WEEK;GREATER OR EQUAL TO TWO DAYS PER WEEK;Daily;SEVERAL TIMES PER DAY,,13012.0,,,,,,,,,,,,,,,,,,,,,,,,
61a9f191-fd3b-44d8-82f7-c2ac64759460,,SALICYLATE ACID OINTMENT,,POMMADE SALICYLEE,,SALICYLATE ACID OINTMENT,Drug,Text,,,9572.0,,,,,,,,,,,,,,,,,,,,,,,,
f70e54e6-dc48-4102-a167-67df76f7eda4,,SALICYLIC ACID OINT,,Acide salicylique oint,,,Drug,Text,,,7363.0,,,,,,,,,,,,,,,,,,,,,,,,
3ce4564c-26fe-102b-80cb-0017a47871b2,,SALIVA,,,,,Misc,Text,,,2487.0,,2487;SALIVA,,,,,,,,,,,,,,,,,,,,,,
9e4839a5-660c-4162-be0b-83321fb64e45,,SALUREX,,SALUREX,,SALUREX,Drug,Text,,,9093.0,,,,,,,,,,,,,,,,,,,,,,,,
77ec241b-6c7a-4a4f-a5d7-6c52148fb0fe,,SAME AS DONNE DE BASE,,,,Information on form is the same as what is on corresponding DDB. See DDB for further information.,Finding,Text,,,3841.0,,3841;SAME AS DONNE DE BASE,,,,,,,,,,,,,,,,,,,,,,
72930c88-3c2a-41de-befd-fdbe816dd6b2,,SAMPLE PROVIDED RESULT,,,,The sample provided result,Question,Boolean,,,6111.0,,6111,,,,,,,,,,,,,,,,,,,,,,
b3195f68-c15a-4c9a-baa4-085ea1117a80,,SANDOSTATINE,,SANDOSTATINE,,SANDOSTATINE (OCTREOTIDE),Drug,Text,,,9111.0,,,,,,,,,,,,,,,,,,,,,,,,
7990eae9-a530-4dd1-bae9-e3a1cf3dccf9,,SANMIGRAN,,SANMIGRAN,,SANMIGRAN (PIZOTIFENE),Drug,Text,,,9103.0,,,,,,,,,,,,,,,,,,,,,,,,
dd67f196-d0bf-4323-9e08-822fe4138b8b,,SANTE MENTALE,,,,SANTE MENTALE,Misc,N/A,,,158735.0,,,,,,,,,,,,,,,,,,,,,,,,
a39e5530-1b56-46db-b834-dad6af8e376b,,SARI Sentinel Surveillance,,,,SARI Sentinel Surveillance,Misc,N/A,,,157832.0,,,,,,,,,,,,,,,,,,,,,,,,
3cda703c-26fe-102b-80cb-0017a47871b2,,SATISFACTORY,,,,Giving satisfaction sufficient to meet a demand or requirement. adequate (Definition from Dictionary.com),Misc,Text,,,1460.0,,1460;SATISFACTORY,,,,,,,,,,,,,,,,,,,,,,
93406a31-909c-4fc8-bf99-ed20251e42b9,,SATUROMETRE,,,,SATUROMETRE,Consumable,Text,,,111376.0,,,,,,,,,,,,,,,,,,,,,,,,
3ccd2986-26fe-102b-80cb-0017a47871b2,,SCABIES,,Infection fongique superficielle de la peau,,A contagious skin disease caused by a parasitic mite (Sarcoptes scabiei) and characterized by intense itching.,Diagnosis,Text,,,140.0,,140;SCABIES,,,,2.E.24;2.E.25;3.B.33,,,,,276206000.0,S72,,,B36.9;B86,,,,,,,,,
3cd19444-26fe-102b-80cb-0017a47871b2,,SCALY,,,,Covered with or composed of scale or scales.,Misc,Text,,,523.0,,523;SCALY,,,,,,,,,,,,,,,,,,,,,,
db0000a7-1a92-4776-afc3-8d3bbb5b01a5,,SCANTY,,,,"A TB culture or smear test result indicating 1-9 bacilli or cultures present, with the exact number not specified",Misc,Text,,,3047.0,,3047;SCANTY,,,,,,,,,,,,,,,,,,,,,,
3ce45958-26fe-102b-80cb-0017a47871b2,,SCANTY - 1 BACILLUS,,,,,Finding,Text,,,2489.0,,2489;SCANTY - 1 BACILLUS,,,,,,,,,,,,,,,,,,,,,,
3ce466c8-26fe-102b-80cb-0017a47871b2,,SCANTY - 1 COLONY,,,,,Finding,Text,,,2498.0,,2498;SCANTY - 1 COLONY,,,,,,,,,,,,,,,,,,,,,,
3ce45ad4-26fe-102b-80cb-0017a47871b2,,SCANTY - 2 BACILLI,,,,,Finding,Text,,,2490.0,,2490;SCANTY - 2 BACILLI,,,,,,,,,,,,,,,,,,,,,,
3ce46830-26fe-102b-80cb-0017a47871b2,,SCANTY - 2 COLONIES,,,,,Finding,Text,,,2499.0,,2499;SCANTY - 2 COLONIES,,,,,,,,,,,,,,,,,,,,,,
3ce45c50-26fe-102b-80cb-0017a47871b2,,SCANTY - 3 BACILLI,,,,,Finding,Text,,,2491.0,,2491;SCANTY - 3 BACILLI,,,,,,,,,,,,,,,,,,,,,,
3ce46998-26fe-102b-80cb-0017a47871b2,,SCANTY - 3 COLONIES,,,,,Finding,Text,,,2500.0,,2500;SCANTY - 3 COLONIES,,,,,,,,,,,,,,,,,,,,,,
3ce45dcc-26fe-102b-80cb-0017a47871b2,,SCANTY - 4 BACILLI,,,,,Finding,Text,,,2492.0,,2492;SCANTY - 4 BACILLI,,,,,,,,,,,,,,,,,,,,,,
3ce46b00-26fe-102b-80cb-0017a47871b2,,SCANTY - 4 COLONIES,,,,,Finding,Text,,,2501.0,,2501;SCANTY - 4 COLONIES,,,,,,,,,,,,,,,,,,,,,,
3ce45f48-26fe-102b-80cb-0017a47871b2,,SCANTY - 5 BACILLI,,,,,Finding,Text,,,2493.0,,2493;SCANTY - 5 BACILLI,,,,,,,,,,,,,,,,,,,,,,
3ce46c68-26fe-102b-80cb-0017a47871b2,,SCANTY - 5 COLONIES,,,,,Finding,Text,,,2502.0,,2502;SCANTY - 5 COLONIES,,,,,,,,,,,,,,,,,,,,,,
3ce460c4-26fe-102b-80cb-0017a47871b2,,SCANTY - 6 BACILLI,,,,,Finding,Text,,,2494.0,,2494;SCANTY - 6 BACILLI,,,,,,,,,,,,,,,,,,,,,,
3ce46dda-26fe-102b-80cb-0017a47871b2,,SCANTY - 6 COLONIES,,,,,Finding,Text,,,2503.0,,2503;SCANTY - 6 COLONIES,,,,,,,,,,,,,,,,,,,,,,
3ce46240-26fe-102b-80cb-0017a47871b2,,SCANTY - 7 BACILLI,,,,,Finding,Text,,,2495.0,,2495;SCANTY - 7 BACILLI,,,,,,,,,,,,,,,,,,,,,,
3ce46f6a-26fe-102b-80cb-0017a47871b2,,SCANTY - 7 COLONIES,,,,,Finding,Text,,,2504.0,,2504;SCANTY - 7 COLONIES,,,,,,,,,,,,,,,,,,,,,,
3ce463da-26fe-102b-80cb-0017a47871b2,,SCANTY - 8 BACILLI,,,,,Finding,Text,,,2496.0,,2496;SCANTY - 8 BACILLI,,,,,,,,,,,,,,,,,,,,,,
3ce470d2-26fe-102b-80cb-0017a47871b2,,SCANTY - 8 COLONIES,,,,,Finding,Text,,,2505.0,,2505;SCANTY - 8 COLONIES,,,,,,,,,,,,,,,,,,,,,,
3ce46556-26fe-102b-80cb-0017a47871b2,,SCANTY - 9 BACILLI,,,,,Finding,Text,,,2497.0,,2497;SCANTY - 9 BACILLI,,,,,,,,,,,,,,,,,,,,,,
3ce47244-26fe-102b-80cb-0017a47871b2,,SCANTY - 9 COLONIES,,,,,Finding,Text,,,2506.0,,2506;SCANTY - 9 COLONIES,,,,,,,,,,,,,,,,,,,,,,
3ce4143e-26fe-102b-80cb-0017a47871b2,,SCAR,,,,Source of information.  The scar can indicate medical history or abuse.,Misc,Text,,,2448.0,,2448;SCAR,,,,,,,,,,,,,,,,,,,,,,
99219e8c-bc98-62e8-2a0b-4bf71be38aea,,SCHANZ SCREWS(PINS),,,,SCHANZ SCREWS(PINS),Misc,Numeric,,,158689.0,,,,,,,,,,,,,,,,,,,,,,,,
bc0fbe21-db22-499b-a92c-9276d148478b,,SCHEDULE SPECIALIST CONSULT,,,,,Misc,Text,,,106036.0,,,,,,,,,,,,,,,,,,,,,,,,
dcd077e3-93fb-4c2d-a75c-0f9d41b8546f,,SCHEDULED FOR TRANSFER,,PROGRAMMÉ POUR UN TRANSFERT,,A patient is scheduled to be transferred.,State,Text,,,6239.0,,6239;SCHEDULED FOR TRANSFER,,,,,,,,,,,,,,,,,,,,,,
5bca9686-1846-4425-aae0-05f6e46ff1c6,,SCHEDULED IN COUNTRY,,PROGRAMMÉ DANS LE PAYS,,A procedure is scheduled to take place in the local country.,Test,Text,,,6238.0,,6238;SCHEDULED IN COUNTRY,,,,,,,,,,,,,,,,,,,,,,
3cd91070-26fe-102b-80cb-0017a47871b2,,SCHEDULED VISIT,,,,"Question on encounter form:  asks whether the current visit is scheduled..  Yes = scheduled visit, no = unscheduled visit.",Question,Boolean,,,1246.0,,1246;SCHEDULED VISIT,,,,,,,,,,,,,,,,,,,,,,
aeebb649-3105-43b3-89bf-7af276f166e7,,SCHERIPROCT,,SCHERIPROCT,,SCHERIPROCT,Drug,Text,,,9118.0,,,,,,,,,,,,,,,,,,,,,,,,
de912a53-2a15-4369-b7e6-76d7c60d1061,,SCHILLER ECG PAPER,,,,SCHILLER ECG PAPER,Misc,Text,,,111369.0,,,,,,,,,,,,,,,,,,,,,,,,
3ccfabb6-26fe-102b-80cb-0017a47871b2,,SCHISTOSOMIASIS,,,,infection with schistosoma protozoa,Diagnosis,Text,,,363.0,,363;SCHISTOSOMIASIS,,,,,,,,,,,,,B65.9,,,,,,,,,
3cd134f4-26fe-102b-80cb-0017a47871b2,,SCHIZOPHRENIA,,,,"A psychotic disorder characterized by loss of contact with the environment, by noticeable deterioration in the level of functioning in everyday life, and by disintegration of personality expressed as disorder of feeling, thought (as in hallucinations and delusions), and conduct.",Diagnosis,Text,,,467.0,,467;SCHIZOPHRENIA,,,,4.1,,,,,,P72,,,F20.9,,,,,,,,,
1ed2c51d-7d4d-44df-9257-48eaf61a2f7a,,SCHOOL AGE BUT NOT IN SCHOOL,,,,Educational status of a patient.,Misc,Text,,,3343.0,,3343;SCHOOL AGE BUT NOT IN SCHOOL,,,,,,,,,,,,,,,,,,,,,,
3cda05de-26fe-102b-80cb-0017a47871b2,,SCHOOL AID FOR CHILDREN,,AIDE SCOLAIRE POUR ENFANTS,,School aid planned,Misc,Boolean,,,1394.0,,1394;SCHOOL AID FOR CHILDREN,,,,,,,,,,,,,,,,,,,,,,
3cdbab78-26fe-102b-80cb-0017a47871b2,,SCHOOL AID FOR CHILDREN COMMENT,,,,Free text for non-coded school aid for children,Misc,Text,,,1518.0,,1518;SCHOOL AID FOR CHILDREN COMMENT,,,,,,,,,,,,,,,,,,,,,,
3ce28ae2-26fe-102b-80cb-0017a47871b2,,SCHOOL DETAILS OF CHILDREN CONSTRUCT,,,,,ConvSet,Text,,"CURRENTLY IN SCHOOL;AGE OF CHILD;UNITS OF AGE OF CHILD;DOES THE CHILD RECEIVE SCHOOL SUPPORT;IF THE CHILD DOES RECEIVE SUPPORT, WHO IS IT FROM;RESULT OF HIV TEST",2284.0,,2284;SCHOOL DETAILS OF CHILDREN CONSTRUCT,,,,,,,,,,,,,,,,,,,,,,
3ce86ff2-26fe-102b-80cb-0017a47871b2,,SCHOOL EXPENSES,,,,Does the patient complain about school expenses?,Question,Boolean,,,2863.0,,2863;SCHOOL EXPENSES,,,,,,,,,,,,,,,,,,,,,,
3cded370-26fe-102b-80cb-0017a47871b2,,SCHOOL VCT,,,,VCT conducted at primary or secondary school. Used to describe method of HIV diagnosis.,Question,Boolean,,,1875.0,,1875;SCHOOL VCT,,,,,,,,,,,,,,,,,,,,,,
3cd5190c-26fe-102b-80cb-0017a47871b2,,SCOPOLAMINE,,,,Anticholinergic agent.,Drug,Text,,,917.0,,917;SCOPOLAMINE,,,,,,,,,,,,,,,,,,,,,,
