uuid,Void/Retire,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,Mappings|SAME-AS|PIH,Mappings|NARROWER-THAN|PIH,Mappings|SAME-AS|CBS,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|NARROWER-THAN|Rwanda HMIS Report 2012 01 20,Mappings|NARROWER-THAN|RWCS,Mappings|SAME-AS|RxNORM,Mappings|NARROWER-THAN|RxNORM,Mappings|SAME-AS|SNOMED CT,Mappings|NARROWER-THAN|SNOMED CT,Mappings|NARROWER-THAN|RSMS,Mappings|SAME-AS|ICPC-2,Mappings|SAME-AS|ICD-10,Mappings|NARROWER-THAN|ICD-10,Mappings|BROADER-THAN|ICD-10,Absolute high,Critical high,Normal high,Absolute low,Normal low,Units,Allow decimals,Complex data handler
e9a26d1b-39f3-428e-94e1-5e124bdbd254,,COLDAREST(PHENYLEPHRIN+PARACET.+CAFEIN+CHLORPH.),,COLDAREST(PHENYLEPHRIN+PARACET.+CAFEIN+CHLORPH.),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7c9418db-c53f-43d8-aa7d-631053ae9f14,,MISOPROSTOL,,MISOPROSTOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b4ae7056-bfca-4cf5-b28d-e844749c3241,,ELUDRILL,,ELUDRILL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6dc5b731-d84c-4db7-be79-88905029d2c4,,IMIQUIMOD ,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b4d30393-25ca-4ded-b5bc-f8f5c10b0c5e,,MITOMICINE,,MITOMICINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4388c715-7d7c-4b0b-a80d-6b2fb7201957,,COLLU-HEXTRIL,,COLLU-HEXTRIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
dfa417e1-3e27-4d67-823a-837f4eac3540,,PODOPHYLIN OINTMENT,,PODOPHYLIN OINTMENT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
98d95ed3-32d9-4305-9881-877d0fde5860,,SERUM ANTI-VENOMOUS,,SERUM ANTI-VENOMOUS,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
eeef14af-65ca-4d8a-9076-31399947664a,,MODURETIC,,MODURETIC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8dc1d69e-e978-4f1e-9099-39ccc46bd3b0,,EMLA ,,EMLA ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
094717cc-e28c-4ef8-8b10-5e95cb4efe88,,PONSTYL  ,,PONSTYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
423168ca-3939-44ae-9f8e-eff30db47d33,,TRAVOCORT,,TRAVOCORT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
04a82921-397b-4e54-a448-88c301ca6a58,,SILDENAFIL,,SILDENAFIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b83e6926-3fb6-4970-8e8f-99bc8115bec6,,POSICYCLINE  ,,POSICYCLINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ba7cad5d-42ac-43c4-b43e-b4570be78e32,,MOMETASONE,,MOMETASONE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9d1a0c44-2f29-41d1-a21b-ac5dee089a19,,TRICHLOROACETIC ACID,,TRICHLOROACETIC ACID,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b75fa7f6-12d0-4473-8d99-ee027c60ff1a,,POSITON  ,,POSITON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d74604f0-2c25-41b2-87d9-7370270b1ab3,,COLPOSEPTINE PESSARY (OVULE),,COLPOSEPTINE PESSARY (OVULE),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
45f4fdb3-ffd3-4fa7-bdf1-566013f014dd,,MOPRAL,,MOPRAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bb854b35-a8bd-434a-baab-7a9d91528acb,,ENEAS ,,ENEAS (ENALAPRIL 10MG +NITRENDRIPINE 20MG),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8becd00c-74e8-4309-a952-2109ff0305b4,,SILICONE GEL,,SILICONE GEL (CICACARE SHEETS),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
589b8168-4e84-444c-902e-0a8da852b395,,SILOMAT,,SILOMAT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d03d7d94-4969-4438-ae63-861601fa253d,,MOSAPRIDE,,MOSAPRIDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f442d96a-753e-423c-8337-de16622fb463,,TRIAMCINOLONE,,TRIAMCINOLONE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
5156a949-1e02-4d04-97f6-94781df85005,,INDAPAMIDE ,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
07415d14-0736-4093-93cc-fa8237fc33da,,COLPORMON,,COLPORMON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bda9944d-223d-4ee8-8fc5-15275fb02549,,TRIATEC,,TRIATEC (RAMIPRIL),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c8c4c27a-d366-4af3-b0b6-20a784bb6139,,SINAREST NAS.,,SINAREST NAS.,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
45d0910a-b2b2-4d05-a4f8-2ceca7e67bb3,,COLTRAMYL,,COLTRAMYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bed299ae-7c3b-4db0-b098-fbb7c1357173,,ENOXAPARINE,,ENOXAPARINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a4134b8f-5443-4c66-a606-f0884f6acc6e,,TRINITRINE,,TRINITRINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
30a9dd05-32c8-4034-a9ee-ff3183f616af,,SINTROM,,SINTROM,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
47af1bf8-f03f-420e-a2f3-f75f78c38dbc,,PECTORAL SYRUP,,PECTORAL SYRUP(POTION PECTORALE),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
336883d0-530d-4268-980a-160145819602,,TRINOTECAN IV SOL,,TRINOTECAN IV SOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c3ee1a80-a3af-447d-a605-847cd7a60544,,SIMVASTATIN,,SIMVASTATIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ca439cd2-c87b-450c-bba0-3156bdf52acf,,INDERAL,,INDERAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d200ad95-a5da-4ed7-a0f4-d437d6809382,,TRITAZIDE,,TRITAZIDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
33f4c9c4-75fb-47b4-b2f8-45acc9fcd6ae,,SINUTAB,,SINUTAB,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
5af2000a-ec3d-4022-898f-e20d3454bec8,,TROBICIN,,TROBICIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c32f0c55-4426-45d0-8b10-b5a38eb67a3b,,STERILE COMPRESSE,,STERILE COMPRESSE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
35a1e1e8-078c-4d6f-9560-61bbe95b378d,,ENTAMIZOLE,,ENTAMIZOLE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a53a2768-2975-4320-a88a-e73b53a66363,,SMECTA,,SMECTA (DIOSMECTITE) ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8d1050a9-8ecf-4873-9282-2fcf22df1a30,,TROMEXANE,,TROMEXANE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f11efc6b-f2bd-458a-8b1a-359447ea099f,,CORDARONE,,CORDARONE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1f2d7920-30d2-4632-a924-04e718745757,,SOFRAMYCINE SIMPLE,,SOFRAMYCINE SIMPLE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8862acf4-4340-481c-b5ba-64af64b21f79,,TRUSOPT,,TRUSOPT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
92eee84b-2abc-4267-8d50-34e90b9e35a4,,EPIDUO,,EPIDUO ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bed316a2-3cb3-448c-b0cf-58f377bbdd51,,SOLUBACTER,,SOLUBACTER,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ca7288df-f2fb-4ea0-b3d4-4812cb73c852,,TULLE GRAS,,TULLE GRAS ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b14bf177-3f98-46e3-b379-6b356abf52a4,,INDOSOL(INDOMETHACIN) ,,INDOSOL(INDOMETHACIN) ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4d329cca-d43b-4462-bb3a-df5c54144b4a,,ULCAR,,ULCAR,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6cf4d670-1e73-41a5-b227-1848613efa38,,CO-RENITEC,,CO-RENITEC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
517c8df0-07f9-4910-95e7-f4e890d11b7e,,ERCEFURYL,,ERCEFURYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f6ea0b02-17b2-4fb1-9751-11bf43211fcb,,ULTRAPROCT,,ULTRAPROCT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4f50b2d4-a304-4ff0-9dc5-f8abda7cc44c,,CORTANCYL,,CORTANCYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
09105af3-c735-49f4-9d29-88cab778275e,,URBANYL,,URBANYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
91c79ed9-abe6-4a81-8bb2-f403d423d5ce,,INOTYOL,,INOTYOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ab122027-cfdc-495a-8c24-d34a0e326aa7,,COSOPT,,COSOPT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bdcc147d-8094-4e88-8daf-aad65fc093f5,,UREA+OINTMENT,,UREA+OINTMENT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4c462cea-326c-4088-9b75-f30c1042c9f9,,INTRAVENOUS FATS EMULSION ,,INTRAVENOUS FATS EMULSION ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
73f25aab-a1ca-4a6a-93a5-102f874b5108,,COUMARIN,,COUMARIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e7d9e312-6e79-49fc-9521-e0ebf6403171,,SOLUCORTEF,,SOLUCORTEF,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
fda75877-29e2-4da3-ab4e-8fa917663a7a,,ERYTHROGEL ,,ERYTHROGEL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2ed8993f-1033-4d50-8253-342c6b4050bc,,URGENIN,,URGENIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
da84df76-e8a5-403b-8af6-b37166e9164c,,COVERSYL,,COVERSYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c57164a9-82bb-4cc4-93c9-360bc74f376d,,SOLUDECADRON,,SOLUDECADRON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4717130b-b4c5-44b6-bfab-536e393eb739,,UROGRAPHINE,,UROGRAPHINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
615f330e-450b-4e2e-afb4-63c4b5e3b248,,SOLUMEDROL,,SOLUMEDROL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f80f3907-585b-47d0-90fb-3f884def77dd,,CREON,,CREON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
47f7ae09-b21f-46be-a633-cffdaf49bfcd,,URSOCHOL,,URSOCHOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8e334e4d-0437-416b-b110-36b6dc2baf19,,ERYTHROCIN  ,,ERYTHROCIN  ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a6b93c8d-80d3-4834-b68d-7be296636d08,,PERITONEAL DIALYSIS,,PERITONEAL DIALYSIS,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
05e02452-c92b-4467-82fd-739808b50ba6,,CUTACNYL,,CUTACNYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
819732b1-4287-406d-8d0d-976b3b9e3e58,,UTROGESTAN,,UTROGESTAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7e4e8d25-22f6-4bb4-8e3f-a12e791bbc0c,,INSULATARD ,,INSULATARD ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
297b28f2-8c76-40a4-970e-635f3682a3f7,,ERYTHROPOIETINE ,,ERYTHROPOIETINE ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
be42dd15-d2e7-4472-8faa-e45f56caf5e9,,CYCLOVAX,,CYCLOVAX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a15e4565-408a-4660-a115-2ae996311eea,,ANTI- RABIC VACCINE,,ANTI- RABIC VACCINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
83aec9a1-7bf4-4f09-b4e4-8999ae73d105,,INSULINE,,INSULINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
203f786f-7da8-4ed5-8d67-4331360c9288,,CYTARABINE,,CYTARABINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
23a1842d-e5bf-49ce-b6eb-a67a4a357c5f,,ANTI-HEPATITIS B VACCIN,,ANTI-HEPATITIS B VACCIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
07057332-2679-4e9b-a1fa-22df7b429b53,,ESTRADIOL ,,ESTRADIOL ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
751f5877-3ec5-4095-8627-8ecb199b1232,,CYTOTEC,,CYTOTEC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4e97e483-b0f2-463f-88d8-d250f8b008bb,,ANTI-TETANIC VACCIN,,ANTI-TETANIC VACCIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
48ec0b14-11b2-4119-95b0-07794b643066,,INTERFERON,,INTERFERON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
762e98bd-812e-484e-a2df-ca4daff33978,,ANTI - VENOMOUS  VACCINE,,ANTI - VENOMOUS  VACCINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1e8c5b36-c57e-477b-9b25-6ce9dd81178f,,DAFALGAN,,DAFALGAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6c29f91a-cd99-4044-a6e1-46482fdbc567,,VANCOMYCIN INJ,,VANCOMYCIN INJ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2ba22e3c-9a3b-4435-b4e6-77f2067fc73a,,DAFRACLAV,,DAFRACLAV,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
26e63b4a-add6-43f1-a30b-35988c8a8e06,,VARSARTAN,,VARSARTAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6fee775c-6739-4226-b2d4-de8489935031,,RINGER'S LACTATE,,RINGER'S LACTATE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f7a5ee19-46c6-4a70-bd85-22deac1df106,,DAFRAZOL,,DAFRAZOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7fcf0b4d-620f-4185-972b-3ce1a2deb221,,POSTAFENE ,,POSTAFENE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
931fb182-55c8-460c-bcb6-2f90ce5ce53c,,VASTAREL,,VASTAREL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c822c5d8-c336-4c9e-96e4-22a8547eef0e,,POTENCIATOR ,,POTENCIATOR,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ccf896ab-dd1f-498c-a13d-e429ef39b3cd,,SONATEC BUCCAL,,SONATEC BUCCAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
05e10d17-1a95-46a6-87f1-c84c6e0c610e,,VECURONIUM,,VECURONIUM,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b4444938-1eea-4645-98cd-e4204433b11d,,INTETRIX,,INTETRIX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
62eed57d-d77a-4e89-baac-684b109ca4ec,,DAIVONEX,,DAIVONEX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0cfdd003-b532-419d-90f9-9e910cfe560d,,ETOPOSIDE  ,,ETOPOSIDE ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
73a6019b-9290-4e0c-9c44-b2dc357a9d7d,,DAKIN,,DAKIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
027c65f9-7a83-4d5c-a264-8ece6ff5bfd4,,EUCALYPTINE ,,EUCALYPTINE ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
67b26045-735a-4ea0-b6cc-716b808e1d6a,,SOPHTAL EYE DROPS,SOPHTAL,SOPHTAL EYE DROPS,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6a6d4f5c-4ddb-47db-99b6-9d24bae2a1e8,,EURAX,,EURAX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
eb06fe49-bfb2-483d-b948-49a3d7dcb6cf,,DAKTACORT,,DAKTACORT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b27165c7-715a-4042-8166-f1afa758280f,,ISOBETADINE,,ISOBETADINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9792c5c8-2567-4f53-bd96-255193e68540,,EXACYL,,EXACYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
dc07920e-86dd-4080-ab00-7f637fab6c28,,PREDINISOLONE     ,,PREDINISOLONE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4bc5fca3-60a2-4358-b1e1-15a8a60a2956,,VERZOL,,VERZOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f3b635f2-7137-4ea1-8521-f13855cfb178,,SORBITOL SACH.,,SORBITOL SACH. (Laxatif osmotique),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e39ef674-4de1-428d-b15a-a3cc089b5124,,VIBRAMYCINE,,VIBRAMYCINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f2ca2f1a-2d7c-4ca4-a6e4-244bdf582c9a,,PREGNYL  ,,PREGNYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c0d165fa-e488-46db-9293-0ae27044e336,,SOSTATINE,,SOSTATINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f7e02fe2-5f1c-443e-9f36-a710d3ee0327,,DALACIN,,DALACIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7a066980-1756-464a-876e-5adb01577e8c,,SOTALOL,,SOTALOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
da3404f7-bdcb-4e80-b2ad-19da7694f02e,,PREMARIN  ,,PREMARIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
09533118-e27b-4cf9-8da5-deee6ad00638,,DANAZOL (DANATROL),,DANAZOL (DANATROL),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7b961cb0-b9d4-4c4c-9936-6dbbc49a620b,,VIBROCIL,,VIBROCIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
26c63a44-f48f-456c-87e0-5131de7c7e67,,ISOTRETINOINE,,ISOTRETINOINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ab364844-a5dd-40dd-9907-bbd4ba770de0,,DANTRIUM,,DANTRIUM,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
62343043-1a1b-4896-b0bb-541164fc2a43,,PREPAR  ,,PREPAR,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
88221170-1061-427c-83f9-d059c36f761c,,VINBLASTINE,,VINBLASTINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
34be0880-d35c-4f3d-a847-313d473d635c,,PRIMOLUT  ,,PRIMOLUT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a4e14aa0-5e6b-4ee6-97e1-5d99b26b14a8,,DAONIL,,DAONIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
02efeb26-852d-4c48-aea5-c16658b17c65,,FASTUM ,,FASTUM ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
fedc798d-5a9c-4541-85ee-b1e6ac204b2a,,DEANXIT,,DEANXIT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7e943bef-cc0a-4cf8-8a8e-cef4ae88f095,,PRIMPERAN      ,,PRIMPERAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
42158037-49b0-40de-ac0c-fe9aa75039c0,,FEBRILEX,,FEBRILEX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c301c09d-6503-4a8b-913d-8a649fff5d19,,SPASFON,,SPASFON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
82739742-1763-4354-a202-8ae4d85b826e,,DEBRIDAT,,DEBRIDAT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
835dc1b9-9f08-4ef2-a40a-5afd4ed4ff43,,SPASFON-LYOC ORAL,,SPASFON-LYOC ORAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
cb2a9428-a4f6-4945-95bf-3530a431d09d,,VISCERALGINE  ,,VISCERALGINE  ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
3e2f29f7-2536-4ed0-bd32-37a1f98a518f,,7268,,7268,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
467330f7-9035-4358-81b0-ff4bb172e15e,,PRINCI-B ,,PRINCI-B,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
fb84af27-c4c8-49e2-87aa-f0acf1c106f9,,VISINE,,VISINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
aa776c18-00b5-4869-836d-12fcaf60e72d,,ISUPREL,,ISUPREL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
95f3e9b6-a60f-442f-9056-99279193975c,,PRO-DAFALGAN ,,PRO-DAFALGAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
65491db1-b6db-4c96-9bca-1fa0804863ca,,VITAMIN B,,VITAMIN B,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9213f3ef-c970-4927-8c33-c90a166a4365,,ITRACONAZOLE V2,,ITRACONAZOLE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2e572880-2ff1-46aa-b9c8-72fba709ad7b,,PROFENID    ,,PROFENID,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f7d3d906-bea2-48f4-82e5-ea68999e82dc,,FELDENE,,FELDENE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
428359b0-46d0-4e55-bdb0-a613fa68aaa3,,STATINE,,STATINE (ATORVASTATINE),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
08423292-8dac-4786-ace8-6b0fcff72dc9,,PROGESTERONE,,PROGESTERONE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2326b7b4-5fec-4254-8a7a-384343be12b2,,VITAMIN B1,,VITAMIN B1,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
77df06f3-7aaf-432a-8ffb-b7d969963d26,,FENISTIL,,FENISTIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
dc3585e8-2adc-4153-bc04-4fa06515834e,,PROGYNON-DEPOT ,,PROGYNON-DEPOT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7b8c517d-efe7-481f-a3df-6d694dd857ca,,VITAMIN B12,,VITAMIN B12,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
04720af8-18f4-40fb-ba19-ff0cd034387c,,STERAZOLE,,STERAZOLE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
5deaa243-fb64-4684-82da-7dfc992cd83a,,PROGYNOVA  ,,PROGYNOVA,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
92734ae3-7a38-4685-bcc0-e48426c64820,,FENOFIBRATE ,,FENOFIBRATE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8ff3d7b5-1175-4939-be7c-1866512ebc1d,,PROLOPA  ,,PROLOPA,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d78a7c02-ae62-4182-9af6-dc0d1ecb7d03,,STEROPRIM,,STEROPRIM,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6f0914c3-9cbe-4315-b4f6-5cfba04f9562,,FENTANYL,,FENTANYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
70b27a63-f03d-4884-9f9d-9f4f1bf9f6c8,,VITAMIN C,,VITAMIN C,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e08478e4-aa06-4c8c-b334-5fc44c6426a7,,STEROVIT,,STEROVIT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
30826c69-62d6-406c-a3e4-04675c0e59e4,,VITAMIN D,,VITAMIN D,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4efca174-b07b-4be6-9956-91d14731e461,,VITAMIN E,,VITAMIN E,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
82ee341f-c7b4-4be5-a096-3eaca5abac30,,STIMOL SUGAR FREE,,STIMOL SUGAR FREE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9eb2c604-beab-41e7-a1ef-d53b6aa5dda6,,VITAMIN K1,,VITAMIN K1,Drug,Text,,,,,,,,,9429.0,,,,,,,,,,,,,,,,,
c8d8dc73-9498-4f9e-bb33-095a4827648a,,KALEORID LP,,KALEORID LP,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
12a491d6-5adc-4aff-bafe-e4700c08e7a7,,STREPSIL,,STREPSIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a54549ae-632e-44c6-bded-97eb25e50264,,PROPYLENE ,,PROPYLENE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9f866cc8-c925-4102-8e41-d2cb0af5ce10,,STREZAM,,STREZAM,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
da789be8-ef60-4f2c-ba41-4ac0a1dfcbc7,,PRORHINEL ,,PRORHINEL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9a26ea50-a523-42c5-bd17-fca727f7de9f,,KAYEXELATE CALCIUM ,,KAYEXELATE CALCIUM ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
fc075429-196b-419d-ab04-23ea3496a27d,,STRUMAZOL,,STRUMAZOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8ab26375-d604-4cb0-b15f-d2ba51ac024c,,WHITEFIELD,,WHITEFIELD,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
